row_id,source_state_file,source_state_abbr,state,municipality,health_unit_name,address,phones_raw,cnes,antivenoms_raw,source_notes,state_clean,municipality_clean,health_unit_name_clean,address_clean,phones_clean,antivenoms_joined,geocode_query,normalization_notes,needs_review_pre_geocode
RR_0022,RR.json,RR,RORAIMA,Alto Alegre,PB Waputha,Distrito Sanitário Espcial Indígena YANOMAMI,,6856349,Botrópico-Laquético,indigenous polo base; municipality inherited,RORAIMA,Alto Alegre,PB Waputha,Distrito Sanitário Espcial Indígena YANOMAMI,,Botrópico-Laquético,"PB Waputha, Distrito Sanitário Espcial Indígena YANOMAMI, Alto Alegre, RORAIMA, Brasil",phones empty,false
RR_0023,RR.json,RR,RORAIMA,Alto Alegre,PB Xitei,Distrito Sanitário Espcial Indígena YANOMAMI,,6554350,Botrópico|Botropico-Laquético|Elapídico|Escorpiônico|Loxoscélico,indigenous polo base; municipality inherited,RORAIMA,Alto Alegre,PB Xitei,Distrito Sanitário Espcial Indígena YANOMAMI,,"Botrópico, Botropico-Laquético, Elapídico, Escorpiônico, Loxoscélico","PB Xitei, Distrito Sanitário Espcial Indígena YANOMAMI, Alto Alegre, RORAIMA, Brasil",phones empty,false
RR_0024,RR.json,RR,RORAIMA,Amajari,Unidade Básica Jacir Vicente IOP,"Avenida Antonio José Altino, s/n - Tepequem",(95) 3593-1087/1006,2319705,Botrópico|Crotálico|Elapídico|Fonêutrico|Loxoscélico|Escorpiônico,duplicate entry in source (Amajari IOP appears on pages 1 and 2 with same CNES),RORAIMA,Amajari,Unidade Básica Jacir Vicente IOP,"Avenida Antonio José Altino, s/n - Tepequem",(95) 3593-1087/1006,"Botrópico, Crotálico, Elapídico, Fonêutrico, Loxoscélico, Escorpiônico","Unidade Básica Jacir Vicente IOP, Avenida Antonio José Altino, s/n - Tepequem, Amajari, RORAIMA, Brasil",,false
RR_0025,RR.json,RR,RORAIMA,Amajari,PB Auaris,Distrito Sanitário Espcial Indígena YANOMAMI,,6784542,Botrópico|Botropico-Laquético|Elapídico|Escorpiônico|Loxoscélico,indigenous polo base,RORAIMA,Amajari,PB Auaris,Distrito Sanitário Espcial Indígena YANOMAMI,,"Botrópico, Botropico-Laquético, Elapídico, Escorpiônico, Loxoscélico","PB Auaris, Distrito Sanitário Espcial Indígena YANOMAMI, Amajari, RORAIMA, Brasil",phones empty,false
RR_0026,RR.json,RR,RORAIMA,Amajari,UBSI Kuratanha,Distrito Sanitário Espcial Indígena YANOMAMI,,9586989,Botrópico,indigenous health unit (UBSI),RORAIMA,Amajari,UBSI Kuratanha,Distrito Sanitário Espcial Indígena YANOMAMI,,Botrópico,"UBSI Kuratanha, Distrito Sanitário Espcial Indígena YANOMAMI, Amajari, RORAIMA, Brasil",phones empty,false
RR_0027,RR.json,RR,RORAIMA,Amajari,UBSI Olomai,Distrito Sanitário Espcial Indígena YANOMAMI,,9586997,Botrópico,indigenous health unit (UBSI),RORAIMA,Amajari,UBSI Olomai,Distrito Sanitário Espcial Indígena YANOMAMI,,Botrópico,"UBSI Olomai, Distrito Sanitário Espcial Indígena YANOMAMI, Amajari, RORAIMA, Brasil",phones empty,false
RR_0028,RR.json,RR,RORAIMA,Amajari,PB Ericó,Distrito Sanitário Espcial Indígena YANOMAMI,,6784526,Botrópico,indigenous polo base,RORAIMA,Amajari,PB Ericó,Distrito Sanitário Espcial Indígena YANOMAMI,,Botrópico,"PB Ericó, Distrito Sanitário Espcial Indígena YANOMAMI, Amajari, RORAIMA, Brasil",phones empty,false
RR_0029,RR.json,RR,RORAIMA,Amajari,PB Saúba,Distrito Sanitário Espcial Indígena YANOMAMI,,6784534,Botrópico,indigenous polo base; municipality inherited,RORAIMA,Amajari,PB Saúba,Distrito Sanitário Espcial Indígena YANOMAMI,,Botrópico,"PB Saúba, Distrito Sanitário Espcial Indígena YANOMAMI, Amajari, RORAIMA, Brasil",phones empty,false
RR_0030,RR.json,RR,RORAIMA,Boa Vista,CASA DO ÍNDIO - CASAI LESTE,"Distrito Sanitário Espcial Indígena LESTE / BR 174, S/N, Boa Vista",,9406190,Antibotrópico|anticrotálico|antibotrópico/crotálico|antibotrópico/laquético|antielapídico|antiescorpiônico|antiaracnídeo.,indigenous health unit; phone cell blank in source,RORAIMA,Boa Vista,CASA DO ÍNDIO - CASAI LESTE,"Distrito Sanitário Espcial Indígena LESTE / BR 174, S/N, Boa Vista",,"Antibotrópico, anticrotálico, antibotrópico/crotálico, antibotrópico/laquético, antielapídico, antiescorpiônico, antiaracnídeo.","CASA DO ÍNDIO - CASAI LESTE, Distrito Sanitário Espcial Indígena LESTE / BR 174, S/N, Boa Vista, Boa Vista, RORAIMA, Brasil",phones empty,false
RR_0031,RR.json,RR,RORAIMA,Boa Vista,Hospital Geral do Roraima (HGR),"Avenida Brig. Eduardo Gomes, 3308 - Aeroporto",(95) 2121-0636/0617,2319659,Botrópico|Crotálico,,RORAIMA,Boa Vista,Hospital Geral do Roraima (HGR),"Avenida Brig. Eduardo Gomes, 3308 - Aeroporto",(95) 2121-0636/0617,"Botrópico, Crotálico","Hospital Geral do Roraima (HGR), Avenida Brig. Eduardo Gomes, 3308 - Aeroporto, Boa Vista, RORAIMA, Brasil",,false
RR_0032,RR.json,RR,RORAIMA,Boa Vista,Hospital da Criança Santo Antônio,"Avenida das Guianas, 1645 - 13 de Setembro",(95) 3624-1684/2026,2320681,Botrópico|Crotálico|Elapídico|Escorpiônico,,RORAIMA,Boa Vista,Hospital da Criança Santo Antônio,"Avenida das Guianas, 1645 - 13 de Setembro",(95) 3624-1684/2026,"Botrópico, Crotálico, Elapídico, Escorpiônico","Hospital da Criança Santo Antônio, Avenida das Guianas, 1645 - 13 de Setembro, Boa Vista, RORAIMA, Brasil",,false
RR_0033,RR.json,RR,RORAIMA,Pacaraima,Unidade Básica de Saúde Porte IV da Comunidade do Contão / DSEI LESTE,Distrito Sanitário Espcial Indígena LESTE / Polo Base Canta Galo - Comunidade Contão,,2995433,Antibotrópico|anticrotálico|antibotrópico/crotálico|antibotrópico/laquético|antiescorpiônico|antiaracnídeo,indigenous health unit; phone cell blank in source,RORAIMA,Pacaraima,Unidade Básica de Saúde Porte IV da Comunidade do Contão / DSEI LESTE,Distrito Sanitário Espcial Indígena LESTE / Polo Base Canta Galo - Comunidade Contão,,"Antibotrópico, anticrotálico, antibotrópico/crotálico, antibotrópico/laquético, antiescorpiônico, antiaracnídeo","Unidade Básica de Saúde Porte IV da Comunidade do Contão / DSEI LESTE, Distrito Sanitário Espcial Indígena LESTE / Polo Base Canta Galo - Comunidade Contão, Pacaraima, RORAIMA, Brasil",phones empty,false
RR_0034,RR.json,RR,RORAIMA,Pacaraima,Hospital Délio de Oliveira Tupinambá,"Rua Caribe, s/n - Centro",(95) 3592-1984,2476827,Crotálico|Elapídico|Escorpiônico|Botrópico|Laquético,,RORAIMA,Pacaraima,Hospital Délio de Oliveira Tupinambá,"Rua Caribe, s/n - Centro",(95) 3592-1984,"Crotálico, Elapídico, Escorpiônico, Botrópico, Laquético","Hospital Délio de Oliveira Tupinambá, Rua Caribe, s/n - Centro, Pacaraima, RORAIMA, Brasil",,false
RS_0001,RS.json,RS,RIO GRANDE DO SUL,Alegrete,UPA,"Rua Mestre Cacaio, 1636, Canudos",(55) 3422 2888/4266,7648227,Botrópico|Crotálico|Elapídico|Escorpiônico|Loxoscélico|Fonêutrico|Lonômico,,RIO GRANDE DO SUL,Alegrete,UPA,"Rua Mestre Cacaio, 1636, Canudos",(55) 3422 2888/4266,"Botrópico, Crotálico, Elapídico, Escorpiônico, Loxoscélico, Fonêutrico, Lonômico","UPA, Rua Mestre Cacaio, 1636, Canudos, Alegrete, RIO GRANDE DO SUL, Brasil",,false
RS_0002,RS.json,RS,RIO GRANDE DO SUL,Arroio do Tigre,Hospital Santa Rosa de Lima,"Rua Dom Guilherme Muller, 932, Centro",(51) 3747 1222,2234424,Botrópico|Escorpiônico|Loxoscélico|Fonêutrico,,RIO GRANDE DO SUL,Arroio do Tigre,Hospital Santa Rosa de Lima,"Rua Dom Guilherme Muller, 932, Centro",(51) 3747 1222,"Botrópico, Escorpiônico, Loxoscélico, Fonêutrico","Hospital Santa Rosa de Lima, Rua Dom Guilherme Muller, 932, Centro, Arroio do Tigre, RIO GRANDE DO SUL, Brasil",,false
RS_0003,RS.json,RS,RIO GRANDE DO SUL,Bagé,Santa Casa de Caridade de Bagé,"Rua Gomes Carneiro, 1350, Centro",(54) 3240 3200,2261987,Botrópico|Crotálico|Elapídico|Escorpiônico|Loxoscélico|Fonêutrico|Lonômico,,RIO GRANDE DO SUL,Bagé,Santa Casa de Caridade de Bagé,"Rua Gomes Carneiro, 1350, Centro",(54) 3240 3200,"Botrópico, Crotálico, Elapídico, Escorpiônico, Loxoscélico, Fonêutrico, Lonômico","Santa Casa de Caridade de Bagé, Rua Gomes Carneiro, 1350, Centro, Bagé, RIO GRANDE DO SUL, Brasil",,false
RS_0004,RS.json,RS,RIO GRANDE DO SUL,Bom Retiro do Sul,Hospital de Caridade Sant'Ana,"R. Antônio Moraes Viegas, 133",(51) 3766-1244,2252023,Escorpiônico,,RIO GRANDE DO SUL,Bom Retiro do Sul,Hospital de Caridade Sant'Ana,"R. Antônio Moraes Viegas, 133",(51) 3766-1244,Escorpiônico,"Hospital de Caridade Sant'Ana, R. Antônio Moraes Viegas, 133, Bom Retiro do Sul, RIO GRANDE DO SUL, Brasil",,false
RS_0005,RS.json,RS,RIO GRANDE DO SUL,Caçapava do Sul,Hospital de Caridade Doutor Victor Lang,"Avenida Coronel Coriolano de Castro, 920, Centro",(55) 3281 4164,2234416,Botrópico|Escorpiônico|Loxoscélico|Fonêutrico,,RIO GRANDE DO SUL,Caçapava do Sul,Hospital de Caridade Doutor Victor Lang,"Avenida Coronel Coriolano de Castro, 920, Centro",(55) 3281 4164,"Botrópico, Escorpiônico, Loxoscélico, Fonêutrico","Hospital de Caridade Doutor Victor Lang, Avenida Coronel Coriolano de Castro, 920, Centro, Caçapava do Sul, RIO GRANDE DO SUL, Brasil",,false
RS_0006,RS.json,RS,RIO GRANDE DO SUL,Cachoeira do Sul,Hospital de Caridade e Beneficência,"Rua Saldanha Marinho, 48, Centro",(51) 3722 0800,2266474,Botrópico|Crotálico|Elapídico|Escorpiônico|Loxoscélico|Fonêutrico|Lonômico,,RIO GRANDE DO SUL,Cachoeira do Sul,Hospital de Caridade e Beneficência,"Rua Saldanha Marinho, 48, Centro",(51) 3722 0800,"Botrópico, Crotálico, Elapídico, Escorpiônico, Loxoscélico, Fonêutrico, Lonômico","Hospital de Caridade e Beneficência, Rua Saldanha Marinho, 48, Centro, Cachoeira do Sul, RIO GRANDE DO SUL, Brasil",,false
RS_0007,RS.json,RS,RIO GRANDE DO SUL,Camaquã,Hospital Nossa Senhora Aparecida,"Rua Cristovão Gomes de Andrade, 665, Centro",(51) 3671 7900,2257548,Botrópico|Escorpiônico|Loxoscélico|Fonêutrico,,RIO GRANDE DO SUL,Camaquã,Hospital Nossa Senhora Aparecida,"Rua Cristovão Gomes de Andrade, 665, Centro",(51) 3671 7900,"Botrópico, Escorpiônico, Loxoscélico, Fonêutrico","Hospital Nossa Senhora Aparecida, Rua Cristovão Gomes de Andrade, 665, Centro, Camaquã, RIO GRANDE DO SUL, Brasil",,false
RS_0008,RS.json,RS,RIO GRANDE DO SUL,Cambará do Sul,Fundação Hospitalar Saúde São José,"Rua Padre João Paza, 315, Centro",(54) 3251 1167,5602742,Botrópico|Crotálico|Escorpiônico|Loxoscélico|Fonêutrico,,RIO GRANDE DO SUL,Cambará do Sul,Fundação Hospitalar Saúde São José,"Rua Padre João Paza, 315, Centro",(54) 3251 1167,"Botrópico, Crotálico, Escorpiônico, Loxoscélico, Fonêutrico","Fundação Hospitalar Saúde São José, Rua Padre João Paza, 315, Centro, Cambará do Sul, RIO GRANDE DO SUL, Brasil",,false
RS_0009,RS.json,RS,RIO GRANDE DO SUL,Canguçu,Hospital de Canguçu,"Rua José Albano de Souza, 140, Centro",(53) 3252 1100,2232928,Botrópico|Escorpiônico|Loxoscélico|Fonêutrico,,RIO GRANDE DO SUL,Canguçu,Hospital de Canguçu,"Rua José Albano de Souza, 140, Centro",(53) 3252 1100,"Botrópico, Escorpiônico, Loxoscélico, Fonêutrico","Hospital de Canguçu, Rua José Albano de Souza, 140, Centro, Canguçu, RIO GRANDE DO SUL, Brasil",,false
RS_0010,RS.json,RS,RIO GRANDE DO SUL,Canoas,Hospital de Pronto Socorro de Canoas,"Rua Caçapava, 100, Mathias Velho",(51) 3415 4500,3626245,Botrópico|Escorpiônico|Loxoscélico|Fonêutrico,,RIO GRANDE DO SUL,Canoas,Hospital de Pronto Socorro de Canoas,"Rua Caçapava, 100, Mathias Velho",(51) 3415 4500,"Botrópico, Escorpiônico, Loxoscélico, Fonêutrico","Hospital de Pronto Socorro de Canoas, Rua Caçapava, 100, Mathias Velho, Canoas, RIO GRANDE DO SUL, Brasil",,false
RS_0011,RS.json,RS,RIO GRANDE DO SUL,Caxias do Sul,Hospital Geral de Caxias do Sul,"Rua Professor Antônio Vignoli, 255, Presidente Vargas",(54) 3218 7200,2223538,Botrópico|Crotálico|Elapídico|Escorpiônico|Loxoscélico|Fonêutrico|Lonômico,,RIO GRANDE DO SUL,Caxias do Sul,Hospital Geral de Caxias do Sul,"Rua Professor Antônio Vignoli, 255, Presidente Vargas",(54) 3218 7200,"Botrópico, Crotálico, Elapídico, Escorpiônico, Loxoscélico, Fonêutrico, Lonômico","Hospital Geral de Caxias do Sul, Rua Professor Antônio Vignoli, 255, Presidente Vargas, Caxias do Sul, RIO GRANDE DO SUL, Brasil",,false
RS_0012,RS.json,RS,RIO GRANDE DO SUL,Crissiumal,Hospital de Caridade de Crissiumal,"Rua Redentora, 81, Centro",(55) 3524 1177,2708000,Botrópico,,RIO GRANDE DO SUL,Crissiumal,Hospital de Caridade de Crissiumal,"Rua Redentora, 81, Centro",(55) 3524 1177,Botrópico,"Hospital de Caridade de Crissiumal, Rua Redentora, 81, Centro, Crissiumal, RIO GRANDE DO SUL, Brasil",,false
RS_0013,RS.json,RS,RIO GRANDE DO SUL,Cruz Alta,Hospital São Vicente de Paulo,"Avenida Venâncio Aires, 163, Centro",(55) 3321 2400,2263858,Botrópico|Crotálico|Elapídico|Escorpiônico|Loxoscélico|Fonêutrico|Lonômico,,RIO GRANDE DO SUL,Cruz Alta,Hospital São Vicente de Paulo,"Avenida Venâncio Aires, 163, Centro",(55) 3321 2400,"Botrópico, Crotálico, Elapídico, Escorpiônico, Loxoscélico, Fonêutrico, Lonômico","Hospital São Vicente de Paulo, Avenida Venâncio Aires, 163, Centro, Cruz Alta, RIO GRANDE DO SUL, Brasil",,false
RS_0014,RS.json,RS,RIO GRANDE DO SUL,Dom Pedrito,Hospital São Luiz,"Rua Duque de Caxias, 1348, Centro",(53) 3243 3360,2262002,Botrópico,,RIO GRANDE DO SUL,Dom Pedrito,Hospital São Luiz,"Rua Duque de Caxias, 1348, Centro",(53) 3243 3360,Botrópico,"Hospital São Luiz, Rua Duque de Caxias, 1348, Centro, Dom Pedrito, RIO GRANDE DO SUL, Brasil",,false
RS_0015,RS.json,RS,RIO GRANDE DO SUL,Encantado,Hospital Beneficente Santa Terezinha,"R. Júlio de Castilhos, 791 - Centro",(51) 3751-3111,2252228,Botrópico|Crotálico|Escorpiônico|Loxoscélico|Fonêutrico,,RIO GRANDE DO SUL,Encantado,Hospital Beneficente Santa Terezinha,"R. Júlio de Castilhos, 791 - Centro",(51) 3751-3111,"Botrópico, Crotálico, Escorpiônico, Loxoscélico, Fonêutrico","Hospital Beneficente Santa Terezinha, R. Júlio de Castilhos, 791 - Centro, Encantado, RIO GRANDE DO SUL, Brasil",,false
RS_0016,RS.json,RS,RIO GRANDE DO SUL,Encruzilhada do Sul,Hospital Santa Bárbara,"Avenida Coronel Honório Carvalho, 878, Centro",(51) 3733 1267,2234432,Botrópico|Elapídico|Escorpiônico|Loxoscélico|Fonêutrico,,RIO GRANDE DO SUL,Encruzilhada do Sul,Hospital Santa Bárbara,"Avenida Coronel Honório Carvalho, 878, Centro",(51) 3733 1267,"Botrópico, Elapídico, Escorpiônico, Loxoscélico, Fonêutrico","Hospital Santa Bárbara, Avenida Coronel Honório Carvalho, 878, Centro, Encruzilhada do Sul, RIO GRANDE DO SUL, Brasil",,false
RS_0017,RS.json,RS,RIO GRANDE DO SUL,Erechim,Fundação Hospitalar Santa Terezinha de Erechim,"Rua Itália, 919, Centro",(54) 3520 2100,2707918,Botrópico|Crotálico|Elapídico|Escorpiônico|Loxoscélico|Fonêutrico|Lonômico,,RIO GRANDE DO SUL,Erechim,Fundação Hospitalar Santa Terezinha de Erechim,"Rua Itália, 919, Centro",(54) 3520 2100,"Botrópico, Crotálico, Elapídico, Escorpiônico, Loxoscélico, Fonêutrico, Lonômico","Fundação Hospitalar Santa Terezinha de Erechim, Rua Itália, 919, Centro, Erechim, RIO GRANDE DO SUL, Brasil",,false
RS_0018,RS.json,RS,RIO GRANDE DO SUL,Esteio,Hospital São Camilo,"Avenida Castro Alves, 948, Tamandaré",(51) 2126 8300,2232030,Botrópico|Escorpiônico|Loxoscélico|Fonêutrico,,RIO GRANDE DO SUL,Esteio,Hospital São Camilo,"Avenida Castro Alves, 948, Tamandaré",(51) 2126 8300,"Botrópico, Escorpiônico, Loxoscélico, Fonêutrico","Hospital São Camilo, Avenida Castro Alves, 948, Tamandaré, Esteio, RIO GRANDE DO SUL, Brasil",,false
RS_0019,RS.json,RS,RIO GRANDE DO SUL,Frederico Westphalen,Hospital Divina Providência,"Rua Sete de Setembro, 90, Centro",(55) 3744 4888,2228602,Botrópico|Crotálico|Elapídico|Escorpiônico|Loxoscélico|Fonêutrico|Lonômico,,RIO GRANDE DO SUL,Frederico Westphalen,Hospital Divina Providência,"Rua Sete de Setembro, 90, Centro",(55) 3744 4888,"Botrópico, Crotálico, Elapídico, Escorpiônico, Loxoscélico, Fonêutrico, Lonômico","Hospital Divina Providência, Rua Sete de Setembro, 90, Centro, Frederico Westphalen, RIO GRANDE DO SUL, Brasil",,false
RS_0020,RS.json,RS,RIO GRANDE DO SUL,Horizontina,Hospital Oswaldo Cruz,"Rua Oswaldo Cruz, 154, Centro",(55) 3537 1818,7607547,Escorpiônico,,RIO GRANDE DO SUL,Horizontina,Hospital Oswaldo Cruz,"Rua Oswaldo Cruz, 154, Centro",(55) 3537 1818,Escorpiônico,"Hospital Oswaldo Cruz, Rua Oswaldo Cruz, 154, Centro, Horizontina, RIO GRANDE DO SUL, Brasil",,false
RS_0021,RS.json,RS,RIO GRANDE DO SUL,Ibirubá,Hospital da Comunidade Annes Dias,"Rua Diniz Dias, 309, Centro",(54) 3199 1700,5395674,Botrópico|Crotálico|Escorpiônico|Loxoscélico|Fonêutrico,,RIO GRANDE DO SUL,Ibirubá,Hospital da Comunidade Annes Dias,"Rua Diniz Dias, 309, Centro",(54) 3199 1700,"Botrópico, Crotálico, Escorpiônico, Loxoscélico, Fonêutrico","Hospital da Comunidade Annes Dias, Rua Diniz Dias, 309, Centro, Ibirubá, RIO GRANDE DO SUL, Brasil",,false
RS_0022,RS.json,RS,RIO GRANDE DO SUL,Ijuí,Hospital de Caridade de Ijuí,"Avenida David José Martins, 152, Centro",(55) 3331 9300,2261057,Botrópico|Crotálico|Elapídico|Escorpiônico|Loxoscélico|Fonêutrico|Lonômico,,RIO GRANDE DO SUL,Ijuí,Hospital de Caridade de Ijuí,"Avenida David José Martins, 152, Centro",(55) 3331 9300,"Botrópico, Crotálico, Elapídico, Escorpiônico, Loxoscélico, Fonêutrico, Lonômico","Hospital de Caridade de Ijuí, Avenida David José Martins, 152, Centro, Ijuí, RIO GRANDE DO SUL, Brasil",,false
RS_0023,RS.json,RS,RIO GRANDE DO SUL,Itaqui,Hospital São Patrício,"Rua São Francisco, 694, Doutor Ayub",(55) 3432 1700,2248271,Botrópico,,RIO GRANDE DO SUL,Itaqui,Hospital São Patrício,"Rua São Francisco, 694, Doutor Ayub",(55) 3432 1700,Botrópico,"Hospital São Patrício, Rua São Francisco, 694, Doutor Ayub, Itaqui, RIO GRANDE DO SUL, Brasil",,false
RS_0024,RS.json,RS,RIO GRANDE DO SUL,Lajeado,Hospital Bruno Born,"Avenida Benjamin Constant, 881, Centro",(51) 3714 7500,2252287,Botrópico|Crotálico|Elapídico|Escorpiônico|Loxoscélico|Fonêutrico|Lonômico,,RIO GRANDE DO SUL,Lajeado,Hospital Bruno Born,"Avenida Benjamin Constant, 881, Centro",(51) 3714 7500,"Botrópico, Crotálico, Elapídico, Escorpiônico, Loxoscélico, Fonêutrico, Lonômico","Hospital Bruno Born, Avenida Benjamin Constant, 881, Centro, Lajeado, RIO GRANDE DO SUL, Brasil",,false
RS_0025,RS.json,RS,RIO GRANDE DO SUL,Lavras do Sul,Fund. Médico Hospitalar Honor T. da Costa,"Avenida Nove de Maio, 141",(55) 3282 2225,2262029,Botrópico,,RIO GRANDE DO SUL,Lavras do Sul,Fund. Médico Hospitalar Honor T. da Costa,"Avenida Nove de Maio, 141",(55) 3282 2225,Botrópico,"Fund. Médico Hospitalar Honor T. da Costa, Avenida Nove de Maio, 141, Lavras do Sul, RIO GRANDE DO SUL, Brasil",,false
RS_0026,RS.json,RS,RIO GRANDE DO SUL,Montenegro,Hospital Montenegro,"Rua Assis Brasil, 1621, Centro",(51) 3632 1233,2257556,Botrópico|Escorpiônico|Loxoscélico|Fonêutrico,,RIO GRANDE DO SUL,Montenegro,Hospital Montenegro,"Rua Assis Brasil, 1621, Centro",(51) 3632 1233,"Botrópico, Escorpiônico, Loxoscélico, Fonêutrico","Hospital Montenegro, Rua Assis Brasil, 1621, Centro, Montenegro, RIO GRANDE DO SUL, Brasil",,false
RS_0027,RS.json,RS,RIO GRANDE DO SUL,Nonoai,Hospital Comunitário de Nonoai,"Rua Padre Manoel Gomes Gonzalez, 395",(54) 3362 1212,2228688,Botrópico,,RIO GRANDE DO SUL,Nonoai,Hospital Comunitário de Nonoai,"Rua Padre Manoel Gomes Gonzalez, 395",(54) 3362 1212,Botrópico,"Hospital Comunitário de Nonoai, Rua Padre Manoel Gomes Gonzalez, 395, Nonoai, RIO GRANDE DO SUL, Brasil",,false
RS_0028,RS.json,RS,RIO GRANDE DO SUL,Nova Bassano,Hospital ACONSEL,"Rua Pinheiro Machado, 982, Centro",(54) 3273 2500,5230241,Escorpiônico,,RIO GRANDE DO SUL,Nova Bassano,Hospital ACONSEL,"Rua Pinheiro Machado, 982, Centro",(54) 3273 2500,Escorpiônico,"Hospital ACONSEL, Rua Pinheiro Machado, 982, Centro, Nova Bassano, RIO GRANDE DO SUL, Brasil",,false
RS_0029,RS.json,RS,RIO GRANDE DO SUL,Novo Hamburgo,Hospital Municipal de Novo Hamburgo,"Avenida Pedro Adams Filho, 6520, Centro",(51) 3272 3272,2232146,Botrópico|Escorpiônico|Loxoscélico|Fonêutrico,,RIO GRANDE DO SUL,Novo Hamburgo,Hospital Municipal de Novo Hamburgo,"Avenida Pedro Adams Filho, 6520, Centro",(51) 3272 3272,"Botrópico, Escorpiônico, Loxoscélico, Fonêutrico","Hospital Municipal de Novo Hamburgo, Avenida Pedro Adams Filho, 6520, Centro, Novo Hamburgo, RIO GRANDE DO SUL, Brasil",,false
RS_0030,RS.json,RS,RIO GRANDE DO SUL,Osório,Hospital São Vicente de Paulo,"Rua João Sarmento, 391, Centro",(51) 3663 3377,2257815,Botrópico|Crotálico|Elapídico|Escorpiônico|Loxoscélico|Fonêutrico|Lonômico,,RIO GRANDE DO SUL,Osório,Hospital São Vicente de Paulo,"Rua João Sarmento, 391, Centro",(51) 3663 3377,"Botrópico, Crotálico, Elapídico, Escorpiônico, Loxoscélico, Fonêutrico, Lonômico","Hospital São Vicente de Paulo, Rua João Sarmento, 391, Centro, Osório, RIO GRANDE DO SUL, Brasil",,false
RS_0031,RS.json,RS,RIO GRANDE DO SUL,Palmeira das Missões,ASS-Caridade - Associação Hosp. Caridade,"Rua Marechal Deodoro, 251",(55) 3742 9000/1003,2235323,Botrópico|Crotálico|Elapídico|Escorpiônico|Loxoscélico|Fonêutrico|Lonômico,,RIO GRANDE DO SUL,Palmeira das Missões,ASS-Caridade - Associação Hosp. Caridade,"Rua Marechal Deodoro, 251",(55) 3742 9000/1003,"Botrópico, Crotálico, Elapídico, Escorpiônico, Loxoscélico, Fonêutrico, Lonômico","ASS-Caridade - Associação Hosp. Caridade, Rua Marechal Deodoro, 251, Palmeira das Missões, RIO GRANDE DO SUL, Brasil",,false
