row_id,source_state_file,source_state_abbr,state,municipality,health_unit_name,address,phones_raw,cnes,antivenoms_raw,source_notes
PA_0057,PA.json,PA,PARÁ,Chaves,Unidade Mista de Chaves,"Travessa Chermon. Júnior, 77 - Centro",(96) 99115-9084,2316080,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0058,PA.json,PA,PARÁ,Colares,Unidade Mista de Saúde de Colares,"Avenida XV de Novembro, 360 - Centro",,2314312,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,phone cell blank in source
PA_0059,PA.json,PA,PARÁ,Conceição do Araguaia,Hospital Regional de Conceição do Araguaia,"Travessa Pará, 840 - Centro",(94) 3421-1165,2328992,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0060,PA.json,PA,PARÁ,Concórdia do Pará,Hospital e Maternidade João Lins de Oliveira,"Avenida Presidente Vargas, 1047 - Centro",,2622319,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,phone cell blank in source
PA_0061,PA.json,PA,PARÁ,Curionopolis,Hospital e Maternidade Elcione Barbalho,"Rua Jacarandá, 49 - Centro",(94) 3348-1042,2312158,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0062,PA.json,PA,PARÁ,Curralinho,Hospital Municipal de Curralinho,"Avenida Jarbas Passarinho, s/n - Centro",(91) 3633-1134,2615843,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0063,PA.json,PA,PARÁ,Cumaru do Norte,Hosp. Municipal João Vieira da Cunha,"Avenida das Nações, s/n - Centro",(94) 99139-6151,2318059,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0064,PA.json,PA,PARÁ,Curuá,Centro de Saúde Dr. Almir Gabriel,"Avenida 7 de Setembro, s/n - Planalto",(93) 3563-1259,2331845,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0065,PA.json,PA,PARÁ,Curuçá,Hosp. Munic. de Curuçá Henrique Alves,"Avenida General Deodoro, s/n - Centro",(91) 99368-8707,2311992,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0066,PA.json,PA,PARÁ,Dom Eliseu,Hospital das Clínicas de Dom Eliseu,"Rua Pernambuco, 182 - Flor do Ipê",(94) 3335-1269,2677598,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0067,PA.json,PA,PARÁ,Eldorado dos Carajás,Hospital Municipal de Eldorado dos Carajás,"Avenida Oziel Carneiro, s/n - Eldorado KM 02",(94) 98175-8668,3003469,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0068,PA.json,PA,PARÁ,Faro,Unidade Mista de Faro,"Avenida Independência, s/n - Campina",(93) 99101-4350,2331500,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0069,PA.json,PA,PARÁ,Floresta do Araguaia,Hospital Municipal de Floresta do Araguaia,"Rua 03, 803 - Centro",(94) 98170-2332,2418673,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0070,PA.json,PA,PARÁ,Garrafão do Norte,Hospital e Maternidade Manoel Gonçalves Eufrasio,"Travessa Luiz Uchoa, s/n - Pedrinhas",,9601503,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,phone cell blank in source
PA_0071,PA.json,PA,PARÁ,Goianésia,Hosp. Municipal de Goianésia,"Rua Tiradentes, 66 - Centro",(94) 99110-1640,2312174,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0072,PA.json,PA,PARÁ,Gurupá,Hospital Municipal de Gurupá Jaime Abenathar,"Travessa Antonia Neves, s/n - Centro",(91) 98036-5727,2313057,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0073,PA.json,PA,PARÁ,Igarapé-Açu,Hospital Municipal de Igarapé-Açu,"Avenida Barão do Rio Branco, s/n - Centro",(91) 98170-1618,2804638,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0074,PA.json,PA,PARÁ,Igarapé-Miri,Hospital e Maternidade Santana,Rodovia PA 151 açai lar S/N. Bairro Marombinha,(91) 3755-1514,2317397,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0075,PA.json,PA,PARÁ,Inhangapi,Hospital Municipal de Inhangapi,"Rua Professor Encarnação, 455 - Centro",(91) 98422-7543,2317931,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0076,PA.json,PA,PARÁ,Ipixuna,Hospital Santa Clara,"Rua Ulisses Guimarães, s/n - Centro",(91) 3811-2123,2616483,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0077,PA.json,PA,PARÁ,Irituia,Hospital Municipal de Irituia,"Rua 29 de Dezembro, s/n - Centro",(91) 3444-1171,2330970,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0078,PA.json,PA,PARÁ,Itaituba,Hosp. Municipal de Itaituba,"Rua José Ribeiro dos Santos, s/n - Boa Esperança",(93) 3518-1659,2331098,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0079,PA.json,PA,PARÁ,Itupiranga,Hosp. Municipal de Itupiranga,"Rua São Salvador, s/n - Centro",,2615711,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,phone cell blank in source
PA_0080,PA.json,PA,PARÁ,Jacareacanga,Hosp. Municipal de Jacareacanga,"Travessa Santos Dumont, 28 - Centro",(93) 3542-1252,2331691,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0081,PA.json,PA,PARÁ,Jacundá,Hosp. Municipal de Jacundá Maria Cecilia,"Rua Jatobal, s/n - Centro",(94) 3345-1041,2312050,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0082,PA.json,PA,PARÁ,Juruti,Hospital Municipal de Juruti Francisco Rodrigues Barros,"Travessa Dário Rodrigues de Souza, s/n - Bom Pastor",(93) 3536-1211,2316757,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0083,PA.json,PA,PARÁ,Limoeiro do Ajuru,Hospital Municipal Dr. Cruz Moreira,"Rua Conceição, 32 - Centro",(91) 3636-1106,2772329,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0084,PA.json,PA,PARÁ,Marituba,Hospital de Urgencia e Emergencia Augusto Chaves,"Rodovia BR-316, Km 12. S/N. Centro. 67105-290",(91) 98523-7827,2316471,Botrópico e Escorpiônico,
PA_0085,PA.json,PA,PARÁ,Marituba,UPA Eládio Soares,Rodovia BR 316. S/N. Almir Gabriel. 67105290,(91) 98621-1978,9271120,Botrópico e Escorpiônico,
PA_0086,PA.json,PA,PARÁ,Mãe do Rio,Hospital Municipal Dr. Silas Freitas,"Rua Voluntários da Pátria, 391 - São sebastião",(91) 3444-1488,2677407,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0087,PA.json,PA,PARÁ,Magalhães Barata,Centro de Saúde Magalhães Barata,"Rua Narcisa Gomes, s/n - Centro",(91) 98501-8996,2317532,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0088,PA.json,PA,PARÁ,Marabá,Hospital Municipal de Marabá,"Folha 17 Quadra Especial, s/n - Nova Marabá",(94) 3322-2110,2615797,Botrópico|Crotálico|Laquético|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0089,PA.json,PA,PARÁ,Maracanã,Hospital Municipal de Maracanã,"Avenida Magalhães Barata, 2210 - Centro",(91) 99915-2588,2793903,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0090,PA.json,PA,PARÁ,Marapanim,Unidade Mista Municipal de Marapanim,"Rua Magalhães Barata, s/n - Centro",(91) 99108-3403,2621584,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0091,PA.json,PA,PARÁ,Medicilândia,Hospital Municipal de Medicilândia,"Travessa Cassandro Silvério, 1014 - Centro",(93) 3531-1224,2622475,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0092,PA.json,PA,PARÁ,Melgaço,Hospital Municipal de Melgaço,"Rua Wilson Ribeiro, s/n - Centro",(91) 3637-1309,6559476,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0093,PA.json,PA,PARÁ,Mocajuba,Hosp. Municipal Maria do Carmo Gomes,"Travessa Miguel Dias de Almeida, s/n - Caixa D'Água",(91) 3661-1517,2677431,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0094,PA.json,PA,PARÁ,Mojú,Unidade Mista de Saúde de Moju,"Rodovia dos quilombolas, sn, Parolandia II",(91) 3756-1644,2329697,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0095,PA.json,PA,PARÁ,Monte Alegre,Hosp. Municipal de Monte Alegre,"Pas. Tem. Pedro Nunes, 3388 - Serra Ocidente",(93) 3533-1211/2263,2652706,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0096,PA.json,PA,PARÁ,Mojuí dos Campos,Hospital Municipal de Mojuí dos Campos,,,,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,"address, phone, CNES all blank in source"
PA_0097,PA.json,PA,PARÁ,Muaná,Unidade Mista de Muaná,"Rua Dr. José Ferreira Teixeira, 43 - Centro",(91) 3494-1442,2316005,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0098,PA.json,PA,PARÁ,Nova Esperança do Piriá,Hospital e Maternidade Municipal Ruben Alfredo Tutaya Menese,"Rua Marechal Deodoro da Fonseca, s/n - Vila Nova",,5968496,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,phone cell blank in source
PA_0099,PA.json,PA,PARÁ,Nova Ipixuna,Hospital Municipal de N. Ipixuna,"Rua Cachoeira da Fumaça, s/n - Centro",,9154388,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,municipality cell blank in source; inferred as Nova Ipixuna from unit name (N. Ipixuna)
PA_0100,PA.json,PA,PARÁ,Novo Progresso,Hospital Municipal de Novo Progresso,"Rua Juscelino Kubitschek, 98 - Rui Pires de Lima",(93) 3528-2550,2331578,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0101,PA.json,PA,PARÁ,Novo Repartimento,Hospital Municipal São Francisco,"Praça da Bíblia, s/n - Espigão",,2312123,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,phone cell blank in source
PA_0102,PA.json,PA,PARÁ,Óbidos,Santa Casa de Misericórdia de Óbidos,"Travessa Rui Barbosa, 331 - Centro",(93) 3547-1417,2332299,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0103,PA.json,PA,PARÁ,Oeiras do Pará,Hospital de Pequeno Porte,"Travessa Honório Bastos, 1008 - Santa Maria",(91) 3796-1104,6578373,Botrópico|Laquético|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0104,PA.json,PA,PARÁ,Oriximiná,Hospital Municipal de Oriximiná,"Rua Barão do Rio Branco, 3288 - Santa Terezinha",(93) 3544-1370,2331969,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0105,PA.json,PA,PARÁ,Oriximiná,Hospital de Porto Trombetas,"Rua Rio Amazonas, s/n - Centro",(93) 99124-9487,6312314,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0106,PA.json,PA,PARÁ,Ourilândia do Norte,Hospital Municipal Jadson Pescone,"Rua Ceará, s/n - Asevec",(94) 99257-9309,2322935,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0107,PA.json,PA,PARÁ,Ourilândia do Norte,Hospital Santa Lucia,"Avenida das Nações, 1736 - Centro",(94) 99179-9571,2318865,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0108,PA.json,PA,PARÁ,Ourem,Hospital Municipal Luis Carlos de Souza,"Rua Luiz de Moua, 365 - Centro",(91) 3467-1121,2314819,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0109,PA.json,PA,PARÁ,Pacajá,Unidade Mista de Pacajá,"Avenida Marechal Castelo Branco, s/n - Centro",(91) 3798-1499,2616211,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0110,PA.json,PA,PARÁ,Palestina do Pará,Hospital Municipal José Homobono Paes Andrade,"Avenida 15, s/n - Cidade Nova",(94) 99212-9716,2312182,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0111,PA.json,PA,PARÁ,Paragominas,UPA Paragominas Solange Maria do Nascimento Melo,"Rua Menestrite, 01 - Uraim",(91) 3729-8058,7117086,Botrópico|Crotálico|Laquético|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0112,PA.json,PA,PARÁ,Parauapebas,Hospital Municipal de Parauapebas Manoel Evaldo Benevides Alves,"Rua A, Quadra 07, Lote Especial, s/n - Cidade Nova",(94) 3346-1020,2615746,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0113,PA.json,PA,PARÁ,Parauapebas,Unidade de Pronto Atendimento Cidade Jardim,"Rua Buritis Quadra Institucional, 336 - Cidade Jardim",(94) 3346-2852,7904864,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0114,PA.json,PA,PARÁ,Parauapebas,Hospital Yutaka Takeda,"Avenida Carajás, s/n - Núcleo Urbano de Carajás",(94) 3352-4624,2673886,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0115,PA.json,PA,PARÁ,Pau D'arco,Hospital Municipal Enfermeira Antônia Pinheiro Cavalcante,"Rua Vivaldo Lima Nunes, s/n - Setor Paraíso",(94) 99127-9554,2615991,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0116,PA.json,PA,PARÁ,Placas,Hospital Municipal de Placas,"Travessa Olivio Alves, s/n - Centro",(93) 3534-1127,3654796,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0117,PA.json,PA,PARÁ,Prainha,Hospital Wilson Ribeiro,,,2331756,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,"address, phone blank in source"
PA_0118,PA.json,PA,PARÁ,Piçarras,Unidade Mista de Saúde de Piçarras,"Rua João Abreu Angel, 00 - Brasil Novo",(94) 3422-1190,2622491,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0119,PA.json,PA,PARÁ,Ponta de Pedras,Unidade Mista de Ponta de Pedras,"Avenida Raimundo Malato, 85 - Campinho",(91) 3777-1420,2316013,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0120,PA.json,PA,PARÁ,Porto de Moz,Hospital Municipal Ana Nery,"Rua da República, 1780 - Centro",(93) 99130-8303,2711184,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0121,PA.json,PA,PARÁ,Portel,Hospital Municipal de Saúde de Portel,"Avenida Augusto Montenegro, s/n - Centro",(91) 98502-6894,2676923,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0122,PA.json,PA,PARÁ,Quatipuru,Unidade Mista/Ubs,Rua Bernadino Gomes,(91) 984155649,2677024,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0123,PA.json,PA,PARÁ,Redenção,Hospital Mun. Drª Irací Machado de Araújo,"Avenida Maria Ribeiro, s/n - Centro",(94) 3424-7317,2316641,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0124,PA.json,PA,PARÁ,Redenção,Hospital Regional Araguaia,"Avenida Brasil, 4244 - Park dos Buritis",(94) 3424-9500,5498465,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0125,PA.json,PA,PARÁ,Redenção,Hospital Municipal Dr. Pedro Paulo Barcauí,"Avenida Belo Horizonte, s/n - Capuava II",(94) 3424-0203,2504901,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0126,PA.json,PA,PARÁ,Redenção,Hospital Particular São Vicente,"Rua Dr. Pedro Paulo Barcauí, 362 - Vila Paulista",(94) 3424-8955,2316661,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0127,PA.json,PA,PARÁ,Redenção,Hospital Santa Monica,"Rua São Félix do Xingu, 744 - Morada da Paz",(94) 99152-0989,3185591,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0128,PA.json,PA,PARÁ,Rio Maria,Hospital Municipal de Rio Maria,"Avenida 08, 341 - Setor Remor",(94) 99124-7675,2317990,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0129,PA.json,PA,PARÁ,Rondon do Pará,Hosp. Municipal de Rondon do Pará,"Rua Lauro Sodré, 235 - Centro",(94) 3326-1369,2312131,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0130,PA.json,PA,PARÁ,Rurópolis,Hospital Municipal de Rurópolis,"Dr. Oswaldo Cruz Entre Av. Pres. Médici Av. Brasil, 80 - Centro",(93) 3543-1688,2331292,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0131,PA.json,PA,PARÁ,Salinópolis,Hosp. Reg. Dr. Olimpio Cardoso da Silveira,"Avenida Dr. Miguel de Santa Brígida, s/n - Ponta D'Agulha",(91) 3423-1867,2314819,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0132,PA.json,PA,PARÁ,Salvaterra,Hospital Municipal de Pequeno Porte Dr. Almir Gabriel,"Avenida Nossa Senhora da Conceição, s/n - Centro",(91) 3765-1250,2316064,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0133,PA.json,PA,PARÁ,Santa Cruz do Arari,Unidade Mista de Santa Cruz do Arari,"Rua Victor Moreira, 01 - Centro",(91) 3658-2219,2316161,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0134,PA.json,PA,PARÁ,Santa Izabel do Pará,Hospital Municipal Dr. Edílson Abreu,"Rua João Casa Nova, 2085 - Centro",(91) 3744-1200,9177140,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0135,PA.json,PA,PARÁ,Sapucaia,Hospital Municipal de Sapucaia,"Avenida Jacarandá, 123 - Novo Horionte",(94) 99128-2049,3001083,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0136,PA.json,PA,PARÁ,Santa Barbara do Pará,Centro Especial de Urgencia e Emergencia Santa Bárbara do PA,"Rua Carvalho Braga, s/n - Centro",(91) 98605-8445,236846,Botrópico,
PA_0137,PA.json,PA,PARÁ,Santa Maria das Barreiras,Hosp. Mun. de Santa Maria das Barreiras,"Avenida Dom Sebastião Tomaz, s/n - Centro",(94) 3319-3152,2333589,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0138,PA.json,PA,PARÁ,Santa Maria das Barreiras,PSF ll Antonio Manoel de Melo,"Vila Sawanopolis, s/n - Centro",(94) 3319-1346,3916065,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0139,PA.json,PA,PARÁ,Santa Maria do Pará,Hospital da Ordem Terceira Unidade de Santa Maria doo Pará,"Rua Cezarino Doce, 10 - Centro",(91) 3442-1107,2674785,Botrópico|Crotálico|Laquético|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0140,PA.json,PA,PARÁ,Santana do Araguaia,Hosp. Municipal de São Francisco de Assis,"Avenida Vinicius de Freitas, s/n - Bel Recanto",(94) 3431-2871,2329565,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0141,PA.json,PA,PARÁ,Santarém,Unidade De Pronto Atendimento Upa 24 horas,"Av. Curua-Una, S/N - São José Operário",,7530005,Botrópico|Crotálico|Laquético|Elapidico|Escorpiônico|Fonêutrico|Loxoscélico,phone cell blank in source
PA_0142,PA.json,PA,PARÁ,Santarém,Hospital Municipal de Santarém,"Avenida Presidente Vargas, 1538 - Santa Clara",(93) 3523-2155,233905,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0143,PA.json,PA,PARÁ,Santo Antônio do Tauá,Hospital e Maternidade Santo Antônio,"Rua Francisco Rodrigues, 468 - Moraizao",(91) 3775-1794,2314436,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0144,PA.json,PA,PARÁ,São Caetano de Odivelas,Unidade Mista de São Caetano de Odivelas,"Travessa Fernando Guilhon, s/n - Pepeua",,3542017,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,phone cell blank in source
PA_0145,PA.json,PA,PARÁ,São Domingos do Araguaia,Hospital Municipal de São Domingos do Araguaia,"Rua Jerusalém, s/n - Novo São Domingo",(94) 3332-1060,2312298,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0146,PA.json,PA,PARÁ,São Felix do Xingu,Hospital Municipal Orzeu Jonas Guida,"Avenida Antonio Marques Ribeiro, 1900 - Centro",(94) 98148-9121,2694891,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0147,PA.json,PA,PARÁ,São Felix do Xingu,Unidade Municipal Materno Infantil N. S. das Mercês,"Avenida Antonio Marques Ribeiro, 1900 (anexo) - Centro",(94) 3435-1579,2694530,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0148,PA.json,PA,PARÁ,São Felix do Xingu,Hospital São Lucas,"Rua dos Esportes, 01 - Distrito Taboca",,6446132,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,phone cell blank in source
PA_0149,PA.json,PA,PARÁ,São Felix do Xingu,UPA 24h Xingu,"Avenida Rio Xingu, s/n - Centro",(94) 98144-3778,9251170,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,municipality inherited from previous row (blank in source)
PA_0150,PA.json,PA,PARÁ,São Domingos do Capim,Hosp. Municipal São Domingos do Capim,"Rua Antonio Correia de Melo, 56 - Centro",(91) 98292-3779,2317958,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0151,PA.json,PA,PARÁ,São Geraldo do Araguaia,Hospital Municipal de São Geraldo do Araguaia,"Avenida Mogno, 642 - Centro",(94) 98120-7673,2333430,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0152,PA.json,PA,PARÁ,São João da Ponta,Centro de Saúde Especial de São João da Ponta,"Travessa 27 de Setembro, s/n - Centro",(91) 98461-0546,2312026,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0153,PA.json,PA,PARÁ,São João de Pirabas,HOSPITAL MUNICIPAL BOSCO MOISÉS,"AVENIDA SÃO PEDRO,S/N-COLINA",(91) 985086257,2676125,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0154,PA.json,PA,PARÁ,São João do Araguaia,Hospital Municipal Mário Martins,"Rodovia Pedro Carneiro, s/n - Novo São João",(94) 3778-1329,2312387,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0155,PA.json,PA,PARÁ,São Miguel do Guamá,Hospital Municipal de São Miguel do Guamá,"Avenida Américo Lopes, 262 - São Manoel",(91) 3446-2876,2676192,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0156,PA.json,PA,PARÁ,São Sebastião da Boa Vista,Unidade Mista de São Sebastião Boa Vista,"Avenida das Acácias, s/n - Centro",(91) 3764-1534,2316021,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0157,PA.json,PA,PARÁ,Senador José Porfírio,Hospital Municipal de Senador José Porfirio,"Rua 7 de Setembro, s/n - Centro",(91) 3556-1388,2330946,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0158,PA.json,PA,PARÁ,Soure,Hosp. Municipal Menino Deus,"8ª Rua, s/n - Matinha",(91)3741-1425,2316552,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0159,PA.json,PA,PARÁ,Tailândia,Hospital Geral de Tailândia,Av Florianopolis S/N Bairro Novo,(91) 3752-2131,6779069,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0160,PA.json,PA,PARÁ,Terra Santa,Hospital Municipal Frei Eliseu Eismann,,,2619946,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,"address, phone blank in source"
PA_0161,PA.json,PA,PARÁ,Tomé-Açu,Hospital Municipal de Tomé-Açu,"Avenida Dionísio Bentes PA-140, s/n - Centro",(91) 3734-1234,2360411,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0162,PA.json,PA,PARÁ,Trairão,Hospital Municipal de Trairão,"Travessa Dr. Carlos Furtado, 145 - Industrial",(93) 3559-1587,2620006,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0163,PA.json,PA,PARÁ,Tracuateua,Hospital Municipal de Tracuateua,"AVENIDA BRAGNÇA s/n, Nova Esperança",(91) 985111813,6425542,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0164,PA.json,PA,PARÁ,Tucumã,Hospital Municipal Maternidade N. S. de Nazaré,"Avenida Brasil, 1374 - Centro",(94) 3433-1270,2318180,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0165,PA.json,PA,PARÁ,Tucumã,Hospital e Maternidade Santo Agostinho,"Rua Cedrarana, 32 - Monte Castelo",(94) 3433-1344,2318172,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0166,PA.json,PA,PARÁ,Quatipuru,Unidade Mista/UBS,Rua Bernadino Gomes,(91) 984155649,2677024,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,duplicate entry in source (Quatipuru appears on page 10 and page 13 with same CNES)
PA_0167,PA.json,PA,PARÁ,Ulianópolis,Hospital Municipal de Ulianopolis,"Rua Bahia, s/n - Caminho das Árvores",(91) 98136-6525,2317028,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
PA_0168,PA.json,PA,PARÁ,Uruará,Hospital Municipal de Uruará,"Avenida Pará, 268 - Centro",(93) 3532-1366,2537028,Botrópico|Escorpiônico|Fonêutrico|Loxoscélico,
