row_id,source_state_file,source_state_abbr,state,municipality,health_unit_name,address,phones_raw,cnes,antivenoms_raw,source_notes,state_clean,municipality_clean,health_unit_name_clean,address_clean,phones_clean,antivenoms_joined,geocode_query,normalization_notes,needs_review_pre_geocode,geocode_status,formatted_address,lat,lng,place_id,partial_match,location_type,result_types,geocode_provider,geocode_attempted_at,review_status,review_reasons
MA_0082,MA.json,MA,MARANHÃO,MILAGRES DO MARANHÃO,Hospital Municipal Domingos Lopes,"Rua Cel. Francisco Macatrão, S/N, Centro",,2311356,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,phone shown as 'Sem contato' in source,MARANHÃO,MILAGRES DO MARANHÃO,Hospital Municipal Domingos Lopes,"Rua Cel. Francisco Macatrão, S/N, Centro",,"SAB, SAC, SABC, SABL, SAE, SAAr, SAEsc","Hospital Municipal Domingos Lopes, Rua Cel. Francisco Macatrão, S/N, Centro, MILAGRES DO MARANHÃO, MARANHÃO, Brasil",phones empty,false,OK,"R. Cel. Francisco Macatrao, 274, Milagres do Maranhão - MA, 65545-000, Brasil",-3.5807265,-42.6077216,ChIJDYMJBl2m8gcRpitoXZq4tEQ,false,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:51:45Z,auto_accept,ROOFTOP + in Brazil + state-consistent
MA_0084,MA.json,MA,MARANHÃO,MORROS,Hospital Regional de Morros,"Av. Principal, Bairro do Coelho, S/N Morros",(98)98755 6753,6871747,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,,MARANHÃO,MORROS,Hospital Regional de Morros,"Av. Principal, Bairro do Coelho, S/N Morros",(98)98755 6753,"SAB, SAC, SABC, SABL, SAE, SAAr, SAEsc","Hospital Regional de Morros, Av. Principal, Bairro do Coelho, S/N Morros, MORROS, MARANHÃO, Brasil",,false,OK,"Rua Principal, sn - Coelho, Morros - MA, 65160-000, Brasil",-2.876123,-44.040995,ChIJ74BLLN8V9AcRCLohebMRBxI,true,ROOFTOP,establishment|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:51:45Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
MA_0085,MA.json,MA,MARANHÃO,MONTES ALTOS,Hospital Casa Alivio do Sofrimento,Praça de Santana,,2702681,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,phone shown as 'Sem contato' in source,MARANHÃO,MONTES ALTOS,Hospital Casa Alivio do Sofrimento,Praça de Santana,,"SAB, SAC, SABC, SABL, SAE, SAAr, SAEsc","Hospital Casa Alivio do Sofrimento, Praça de Santana, MONTES ALTOS, MARANHÃO, Brasil",phones empty,false,OK,"PRACA DE SANTANA, S/N - CENTRO, Montes Altos - MA, 65936-000, Brasil",-5.830977499999999,-47.0642492,ChIJkYJT0Vwj0JIRT7_3rrz2YZg,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:51:46Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
MA_0086,MA.json,MA,MARANHÃO,MONÇÃO,Hospital Regional de Monção,Rua da Jaqueira,,7321252,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,phone shown as 'Sem contato' in source,MARANHÃO,MONÇÃO,Hospital Regional de Monção,Rua da Jaqueira,,"SAB, SAC, SABC, SABL, SAE, SAAr, SAEsc","Hospital Regional de Monção, Rua da Jaqueira, MONÇÃO, MARANHÃO, Brasil",phones empty,false,OK,"R. da Jaqueira, sn - Bairro Cidade nova, Monção - MA, 65360-000, Brasil",-3.4821528,-45.2439348,ChIJnd7D1MtctZIRv03pVrarP-k,false,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:51:46Z,auto_accept,ROOFTOP + in Brazil + state-consistent
MA_0090,MA.json,MA,MARANHÃO,OLINDA NOVA,Hospital Municipal Cristino Ananias de Campos,Oseas da Mota Cutrim,(98)3359-2205,3028593,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,,MARANHÃO,OLINDA NOVA,Hospital Municipal Cristino Ananias de Campos,Oseas da Mota Cutrim,(98)3359-2205,"SAB, SAC, SABC, SABL, SAE, SAAr, SAEsc","Hospital Municipal Cristino Ananias de Campos, Oseas da Mota Cutrim, OLINDA NOVA, MARANHÃO, Brasil",,false,OK,"Av. Vitorino Freire, S/N - CENTRO, Olinda Nova do Maranhão - MA, 65223-000, Brasil",-2.9991767,-44.9980403,ChIJqb6PKf-H9QcRhQ3wd1NwDrE,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:51:47Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
MA_0091,MA.json,MA,MARANHÃO,PASSAGEM FRANCA,Hospital Municipal Prefeito Afonso Costa,"Rua 15 de novembro, Nº 10, Centro",,2613751,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,phone shown as 'Sem contato' in source,MARANHÃO,PASSAGEM FRANCA,Hospital Municipal Prefeito Afonso Costa,"Rua 15 de novembro, Nº 10, Centro",,"SAB, SAC, SABC, SABL, SAE, SAAr, SAEsc","Hospital Municipal Prefeito Afonso Costa, Rua 15 de novembro, Nº 10, Centro, PASSAGEM FRANCA, MARANHÃO, Brasil",phones empty,false,OK,"R. Quinze de Novembro, 10 - Centro, Passagem Franca - MA, 65680-000, Brasil",-6.1792611,-43.7809536,ChIJZS4WlGIqhAcRvljgXjvtq6g,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:51:47Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
MA_0093,MA.json,MA,MARANHÃO,PALMEIRANDIA,Hospital Municipal Padre Bento Dominici,Av. Fernando Viana,,7496788,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,phone shown as 'Sem contato' in source,MARANHÃO,PALMEIRANDIA,Hospital Municipal Padre Bento Dominici,Av. Fernando Viana,,"SAB, SAC, SABC, SABL, SAE, SAAr, SAEsc","Hospital Municipal Padre Bento Dominici, Av. Fernando Viana, PALMEIRANDIA, MARANHÃO, Brasil",phones empty,false,OK,"Av. Fernando Viana, S/N - Belira, Palmeirândia - MA, 65238-000, Brasil",-2.6447192,-44.8937551,ChIJCZioIXEH9gcRMaArz4NJORM,false,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:51:48Z,auto_accept,ROOFTOP + in Brazil + state-consistent
MA_0094,MA.json,MA,MARANHÃO,PARNARAMA,Hospital Municipal São Domingos,"Av. Vitorino Freire, S/N AGROVEMA",(99)98410 6346,2454750,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,,MARANHÃO,PARNARAMA,Hospital Municipal São Domingos,"Av. Vitorino Freire, S/N AGROVEMA",(99)98410 6346,"SAB, SAC, SABC, SABL, SAE, SAAr, SAEsc","Hospital Municipal São Domingos, Av. Vitorino Freire, S/N AGROVEMA, PARNARAMA, MARANHÃO, Brasil",,false,OK,"Av. Vitórino Freire, S/N - Parnarama, MA, 65640-000, Brasil",-5.6851972,-43.1016249,ChIJlaMV47WAjwcRhqwLT_kvN_Y,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:51:48Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
MA_0095,MA.json,MA,MARANHÃO,PARAIBANO,Unidade Basica de Saúde Darcy Furtado,"Rua Trancredo Neves, S/N, Vila Aparecida",,2682826,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,phone shown as 'Sem contato' in source,MARANHÃO,PARAIBANO,Unidade Basica de Saúde Darcy Furtado,"Rua Trancredo Neves, S/N, Vila Aparecida",,"SAB, SAC, SABC, SABL, SAE, SAAr, SAEsc","Unidade Basica de Saúde Darcy Furtado, Rua Trancredo Neves, S/N, Vila Aparecida, PARAIBANO, MARANHÃO, Brasil",phones empty,false,OK,"R. Justino Vieira, 172 - Vila Aparecida, Paraibano - MA, 65670-000, Brasil",-6.4314265,-43.987748,ChIJec1Pw4q8hgcR2xTu398C0MM,true,ROOFTOP,establishment|health|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:51:49Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
MA_0096,MA.json,MA,MARANHÃO,PASTOS BONS,Hospital Municipal Dr. Theoplistes Teixeira Filho,"Praça Gonçalves Dias, S/N Centro",(99) 98824 4758,2458470,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,,MARANHÃO,PASTOS BONS,Hospital Municipal Dr. Theoplistes Teixeira Filho,"Praça Gonçalves Dias, S/N Centro",(99) 98824 4758,"SAB, SAC, SABC, SABL, SAE, SAAr, SAEsc","Hospital Municipal Dr. Theoplistes Teixeira Filho, Praça Gonçalves Dias, S/N Centro, PASTOS BONS, MARANHÃO, Brasil",,false,OK,"PRACA GONCALVES DIAS, S/N - CENTRO, Pastos Bons - MA, 65870-000, Brasil",-6.6034266,-44.0779139,ChIJyQGq_gy1hgcRIa81UmqvdIg,true,ROOFTOP,doctor|establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:51:49Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
MA_0097,MA.json,MA,MARANHÃO,PEDREIRAS,Hospital Municipal Geral e Maternidade de Pedreiras,"Av. Rio Branco, 732 Centro",(99) 98153 0049,2452952,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,,MARANHÃO,PEDREIRAS,Hospital Municipal Geral e Maternidade de Pedreiras,"Av. Rio Branco, 732 Centro",(99) 98153 0049,"SAB, SAC, SABC, SABL, SAE, SAAr, SAEsc","Hospital Municipal Geral e Maternidade de Pedreiras, Av. Rio Branco, 732 Centro, PEDREIRAS, MARANHÃO, Brasil",,false,OK,"Av. Rio Branco, 732 - Centro, Pedreiras - MA, 65725-000, Brasil",-4.5728348,-44.5994337,ChIJVVWBRNiJiQcRqOTMUxOFZFY,true,ROOFTOP,street_address|subpremise,google_maps_geocoding_v1,2026-04-19T14:51:49Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
MA_0098,MA.json,MA,MARANHÃO,PEDRO DO ROSÁRIO,Hospital Pedro Cunha Mendes,"Av. Pedro Cunha Mendes, S/N, Centro",,2464268,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,phone shown as 'Sem contato' in source,MARANHÃO,PEDRO DO ROSÁRIO,Hospital Pedro Cunha Mendes,"Av. Pedro Cunha Mendes, S/N, Centro",,"SAB, SAC, SABC, SABL, SAE, SAAr, SAEsc","Hospital Pedro Cunha Mendes, Av. Pedro Cunha Mendes, S/N, Centro, PEDRO DO ROSÁRIO, MARANHÃO, Brasil",phones empty,false,OK,"Av. Pedro Cunha Mendes, S/N - CENTRO, Pedro do Rosário - MA, 65206-000, Brasil",-2.9703553,-45.3471915,ChIJWRetTG3ptJIRAImf2iyhVf8,false,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:51:50Z,auto_accept,ROOFTOP + in Brazil + state-consistent
MA_0100,MA.json,MA,MARANHÃO,PENALVA,Hospital Municipal Jesus de Nazaré,"Rua Satu Bello, S/N Centro",(98) 998460 8616,2454947,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,,MARANHÃO,PENALVA,Hospital Municipal Jesus de Nazaré,"Rua Satu Bello, S/N Centro",(98) 998460 8616,"SAB, SAC, SABC, SABL, SAE, SAAr, SAEsc","Hospital Municipal Jesus de Nazaré, Rua Satu Bello, S/N Centro, PENALVA, MARANHÃO, Brasil",,false,OK,"Av. Saturnino Belo, 414-450, Penalva - MA, 65213-000, Brasil",-3.2887398,-45.1749513,ChIJTVKeqTs6tZIR0QQ3iofZnvU,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:51:50Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
MA_0101,MA.json,MA,MARANHÃO,PRES. JUSCELINO,Hospital Municipal Santo Antonio,"Rua Elpídio Silvino Alves, S/N Centro",(98)98913 5813,2307049,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,,MARANHÃO,PRES. JUSCELINO,Hospital Municipal Santo Antonio,"Rua Elpídio Silvino Alves, S/N Centro",(98)98913 5813,"SAB, SAC, SABC, SABL, SAE, SAAr, SAEsc","Hospital Municipal Santo Antonio, Rua Elpídio Silvino Alves, S/N Centro, PRES. JUSCELINO, MARANHÃO, Brasil",,false,OK,"R. Elpidio Silvino Alves, S/N - CENTRO, Pres. Juscelino - MA, 65140-000, Brasil",-2.9242118,-44.0636949,ChIJqecXhysV9AcRg_ocR7eYifM,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:51:50Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
MA_0103,MA.json,MA,MARANHÃO,PIO XII,Hospital Municipal de Pio XII,"Rua Juscelino Kubstchek, S/N Centro",(98)991269123,2451425,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,,MARANHÃO,PIO XII,Hospital Municipal de Pio XII,"Rua Juscelino Kubstchek, S/N Centro",(98)991269123,"SAB, SAC, SABC, SABL, SAE, SAAr, SAEsc","Hospital Municipal de Pio XII, Rua Juscelino Kubstchek, S/N Centro, PIO XII, MARANHÃO, Brasil",,false,OK,"R. Juscelino Kubitscheck, 1232 - 1436, Pio XII - MA, 65707-000, Brasil",-3.88955,-45.170513,ChIJmaSyCnXGypIRbbcHw41u7F8,false,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:51:51Z,auto_accept,ROOFTOP + in Brazil + state-consistent
MA_0106,MA.json,MA,MARANHÃO,PINHEIRO,Hospital Reginal Dr Antenor Abreu,"Maria Pinheiro Paiva, S/N Aantigo Aeroporto",(98) 98558 5869,2310511,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,,MARANHÃO,PINHEIRO,Hospital Reginal Dr Antenor Abreu,"Maria Pinheiro Paiva, S/N Aantigo Aeroporto",(98) 98558 5869,"SAB, SAC, SABC, SABL, SAE, SAAr, SAEsc","Hospital Reginal Dr Antenor Abreu, Maria Pinheiro Paiva, S/N Aantigo Aeroporto, PINHEIRO, MARANHÃO, Brasil",,false,OK,"R. Maria Pinheiro Paiva, 382, Pinheiro - MA, 65200-000, Brasil",-2.5184826,-45.0860526,ChIJeWs9TG5Os5IR573Z3vBuQoA,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:51:52Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
MA_0108,MA.json,MA,MARANHÃO,POÇÃO DE PEDRAS,Hospital Municipal Agostinho Cruz Marques,"Rua Manoel Maximo, 104 Centro",(99) 98442 0827,2308061,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,,MARANHÃO,POÇÃO DE PEDRAS,Hospital Municipal Agostinho Cruz Marques,"Rua Manoel Maximo, 104 Centro",(99) 98442 0827,"SAB, SAC, SABC, SABL, SAE, SAAr, SAEsc","Hospital Municipal Agostinho Cruz Marques, Rua Manoel Maximo, 104 Centro, POÇÃO DE PEDRAS, MARANHÃO, Brasil",,false,OK,"R. Manoel Maximo, 104 - CENTRO, Poção de Pedras - MA, 65740-000, Brasil",-4.7496966,-44.9424632,ChIJQav_Oj3hiQcRV9WFP1JCkCQ,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:51:52Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
MA_0109,MA.json,MA,MARANHÃO,PORTO FRANCO,Hospital e Maternidade Aderson Marinho,"Rua Marechal Hermes, S/N, Centro",(99)3571-2600,2307154,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,,MARANHÃO,PORTO FRANCO,Hospital e Maternidade Aderson Marinho,"Rua Marechal Hermes, S/N, Centro",(99)3571-2600,"SAB, SAC, SABC, SABL, SAE, SAAr, SAEsc","Hospital e Maternidade Aderson Marinho, Rua Marechal Hermes, S/N, Centro, PORTO FRANCO, MARANHÃO, Brasil",,false,OK,"R. Mal. Hermes, 272, Porto Franco - MA, 65970-000, Brasil",-6.345793599999999,-47.3981222,ChIJM9aErceD0JIRMaxxZl213MA,false,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:51:53Z,auto_accept,ROOFTOP + in Brazil + state-consistent
MA_0111,MA.json,MA,MARANHÃO,RIACHÃO,Hospital Municipal de Riachão,Rua Coelho Parede,(99)3531-0933,2460963,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,,MARANHÃO,RIACHÃO,Hospital Municipal de Riachão,Rua Coelho Parede,(99)3531-0933,"SAB, SAC, SABC, SABL, SAE, SAAr, SAEsc","Hospital Municipal de Riachão, Rua Coelho Parede, RIACHÃO, MARANHÃO, Brasil",,false,OK,"R. Coelho Parede, 100 - Centro, Riachão - MA, 65990-000, Brasil",-7.3632651,-46.6196743,ChIJZ1ScBjVb1pIRMRD2jEfEi7A,false,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:51:53Z,auto_accept,ROOFTOP + in Brazil + state-consistent
MA_0112,MA.json,MA,MARANHÃO,ROSÁRIO,Hospital Municipal de Rosário,"Av. Eurico Macedo, S/N - Centro",(98)98258 4093,2646358,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,,MARANHÃO,ROSÁRIO,Hospital Municipal de Rosário,"Av. Eurico Macedo, S/N - Centro",(98)98258 4093,"SAB, SAC, SABC, SABL, SAE, SAAr, SAEsc","Hospital Municipal de Rosário, Av. Eurico Macedo, S/N - Centro, ROSÁRIO, MARANHÃO, Brasil",,false,OK,"Av. Tiradentes, 2768 - Curva Da Camacaoca, Rosário - MA, 65150-000, Brasil",-2.9420424,-44.2491619,ChIJ08cMOABJ9AcRRVpmPwwn1V0,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:51:54Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
MA_0113,MA.json,MA,MARANHÃO,SATUBINHA,Hospital Municipal Antonio Rocha Martins,"Rua Cesario Fhad, 530 Centro",(98)984596128,2531836,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,,MARANHÃO,SATUBINHA,Hospital Municipal Antonio Rocha Martins,"Rua Cesario Fhad, 530 Centro",(98)984596128,"SAB, SAC, SABC, SABL, SAE, SAAr, SAEsc","Hospital Municipal Antonio Rocha Martins, Rua Cesario Fhad, 530 Centro, SATUBINHA, MARANHÃO, Brasil",,false,OK,"R. Cesario Fahad, 530 - CENTRO, Satubinha - MA, 65709-000, Brasil",-4.0360417,-45.2404674,ChIJ-8pDE8PeypIRB5dkT84kHgo,true,ROOFTOP,street_address|subpremise,google_maps_geocoding_v1,2026-04-19T14:51:54Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
MA_0114,MA.json,MA,MARANHÃO,SANTA INES,Hospital Municipal Santa Inês,"Av. Marechal Castelo Branco, 2818 Laranjeira",(98)999040406,2772299,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,,MARANHÃO,SANTA INES,Hospital Municipal Santa Inês,"Av. Marechal Castelo Branco, 2818 Laranjeira",(98)999040406,"SAB, SAC, SABC, SABL, SAE, SAAr, SAEsc","Hospital Municipal Santa Inês, Av. Marechal Castelo Branco, 2818 Laranjeira, SANTA INES, MARANHÃO, Brasil",,false,OK,"Av. Castelo Branco, 2818 - Laranjeiras, Santa Inês - MA, 65300-001, Brasil",-3.6647683,-45.3841433,ChIJ3V_chlWZypIR5e1R5n2Jqdc,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:51:54Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
MA_0117,MA.json,MA,MARANHÃO,SANTA QUITÉRIA,Hospital Municipal Dr. Zeca Moreira,"Av Hermelinda Pedrosa, S/N - Centro",(98) 98840 5586,2465655,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,,MARANHÃO,SANTA QUITÉRIA,Hospital Municipal Dr. Zeca Moreira,"Av Hermelinda Pedrosa, S/N - Centro",(98) 98840 5586,"SAB, SAC, SABC, SABL, SAE, SAAr, SAEsc","Hospital Municipal Dr. Zeca Moreira, Av Hermelinda Pedrosa, S/N - Centro, SANTA QUITÉRIA, MARANHÃO, Brasil",,false,OK,"Av. Hermelinda Pedrosa, 489-587, Santa Quitéria do Maranhão - MA, 65540-000, Brasil",-3.4971484,-42.5627618,ChIJSeFG4RKg8gcRtyBHQv-DNho,false,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:51:55Z,auto_accept,ROOFTOP + in Brazil + state-consistent
MA_0120,MA.json,MA,MARANHÃO,SÃO BERNARDO,Hospital Municipal Felipe Jorge,"Av 034 KM 03, S/N - Abreu",(98) 98563 9958,2451565,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,,MARANHÃO,SÃO BERNARDO,Hospital Municipal Felipe Jorge,"Av 034 KM 03, S/N - Abreu",(98) 98563 9958,"SAB, SAC, SABC, SABL, SAE, SAAr, SAEsc","Hospital Municipal Felipe Jorge, Av 034 KM 03, S/N - Abreu, SÃO BERNARDO, MARANHÃO, Brasil",,false,OK,"Av. Abreu, 034, São Bernardo - MA, 65550-000, Brasil",-3.345187,-42.4218396,ChIJaaL7WsJ67QcR2CAsb1rABTs,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:51:56Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
MA_0121,MA.json,MA,MARANHÃO,SÃO LUIS,Hospital de Urgência e Emergência Dr. Clementino Moura (Socorrão II),"Avenida Tancredo Neves (Estrada da Mata), 3685-Sao Luis - MA",(98) 3212-2701,2308800,SABC|SABL|SAB|SAC|SAAr|SAEsc,antivenoms listed with slash separators in source,MARANHÃO,SÃO LUIS,Hospital de Urgência e Emergência Dr. Clementino Moura (Socorrão II),"Avenida Tancredo Neves (Estrada da Mata), 3685-Sao Luis - MA",(98) 3212-2701,"SABC, SABL, SAB, SAC, SAAr, SAEsc","Hospital de Urgência e Emergência Dr. Clementino Moura (Socorrão II), Avenida Tancredo Neves (Estrada da Mata), 3685-Sao Luis - MA, SÃO LUIS, MARANHÃO, Brasil",,false,OK,"R. Santa Helena, 3685 - Cidade Operária, São Luís - MA, 65058-442, Brasil",-2.5679464,-44.1902257,ChIJFSA4MqCQ9gcRlhOgBU23SlU,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:51:56Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
MA_0122,MA.json,MA,MARANHÃO,SÃO LUIS,Hospital Municipal Djalma Marques ( Socorrão I),"Rua do Passeio, S/N - Centro - São Luís",(98) 3212 8340,2308762,SABC|SABL|SAB|SAC|SAAr|SAEsc,antivenoms listed with slash separators in source,MARANHÃO,SÃO LUIS,Hospital Municipal Djalma Marques ( Socorrão I),"Rua do Passeio, S/N - Centro - São Luís",(98) 3212 8340,"SABC, SABL, SAB, SAC, SAAr, SAEsc","Hospital Municipal Djalma Marques ( Socorrão I), Rua do Passeio, S/N - Centro - São Luís, SÃO LUIS, MARANHÃO, Brasil",,false,OK,"Próximo ao Número 550 - R. Dr. Carneiro Belfort, S/N - Centro, São Luís - MA, 65015-330, Brasil",-2.5362691,-44.2968757,ChIJadh-Yx2P9gcRAM9UfpZqQHc,false,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:51:57Z,auto_accept,ROOFTOP + in Brazil + state-consistent
MA_0125,MA.json,MA,MARANHÃO,SÃO PEDRO DA ÁGUA BRANCA,Hospital Municipal de São Pedro da Agua Branca,"Rua do SESP, 01 - Centro",(99)98439 9483 / (99)98186 1889,2646366,SABC|SABL|SAB|SAC|SAAr|SAEsc,antivenoms listed with slash separators in source,MARANHÃO,SÃO PEDRO DA ÁGUA BRANCA,Hospital Municipal de São Pedro da Agua Branca,"Rua do SESP, 01 - Centro",(99)98439 9483 / (99)98186 1889,"SABC, SABL, SAB, SAC, SAAr, SAEsc","Hospital Municipal de São Pedro da Agua Branca, Rua do SESP, 01 - Centro, SÃO PEDRO DA ÁGUA BRANCA, MARANHÃO, Brasil",,false,OK,"R. do Sesp, 01 - CENTRO, São Pedro da Água Branca - MA, 65920-000, Brasil",-5.0794786,-48.4244042,ChIJmx27UulqxJIRrMMZMHdD_OU,true,ROOFTOP,street_address|subpremise,google_maps_geocoding_v1,2026-04-19T14:51:58Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
MA_0126,MA.json,MA,MARANHÃO,SÃO RAIMUNDO DAS MANGABEIRAS,Unidade de Saude de São Raimundo Nonato,"Rua Tenente Rosa, S/N - Centro",(99)3547-8822 / (99) 98250 3715,2646617,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,,MARANHÃO,SÃO RAIMUNDO DAS MANGABEIRAS,Unidade de Saude de São Raimundo Nonato,"Rua Tenente Rosa, S/N - Centro",(99)3547-8822 / (99) 98250 3715,"SAB, SAC, SABC, SABL, SAE, SAAr, SAEsc","Unidade de Saude de São Raimundo Nonato, Rua Tenente Rosa, S/N - Centro, SÃO RAIMUNDO DAS MANGABEIRAS, MARANHÃO, Brasil",,false,OK,"R. Ten. Rosa, s/n, São Raimundo das Mangabeiras - MA, 65840-000, Brasil",-7.023454,-45.47824869999999,ChIJDZ-x13r71JIR9UcgDGzH4tk,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:51:58Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
MA_0127,MA.json,MA,MARANHÃO,SÃO MATEUS DO MA,Pronto Socorro e Hospital Municipal de São Mateus,"Av. Rodoviaria, S/N, Centro",,2646544,SAB|SAC|SABC|SABL|SAE|SAAr|SAEsc,phone shown as 'Sem contato' in source,MARANHÃO,SÃO MATEUS DO MA,Pronto Socorro e Hospital Municipal de São Mateus,"Av. Rodoviaria, S/N, Centro",,"SAB, SAC, SABC, SABL, SAE, SAAr, SAEsc","Pronto Socorro e Hospital Municipal de São Mateus, Av. Rodoviaria, S/N, Centro, SÃO MATEUS DO MA, MARANHÃO, Brasil",phones empty,false,OK,"Av. Rodoviária, S/N - Centro, São Mateus do Maranhão - MA, 65470-000, Brasil",-4.042364,-44.4690998,ChIJvf8cF67-igcRhlmxOUs7Xyo,true,ROOFTOP,establishment|health|hospital|point_of_interest,google_maps_geocoding_v1,2026-04-19T14:51:58Z,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated (other signals clean)
